"id","series","samp_period","t_22","t_24","t_26","t_28","t_30","t_32","zlogmass.22","zlogmass.24","zlogmass.26","zlogmass.28","zlogmass.30","zlogmass.32","prior_temp22","prior_temp24","prior_temp26","prior_temp28","prior_temp30","prior_temp32"
"ld0140","ld0140_6",6,-6.00140902997825,-5.78009240780915,-5.26423599104163,-5.76399819258523,-4.76077554000767,-4.75232875105651,-0.562472454351212,-0.562472454351212,-0.593913397956712,-0.593913397956712,-0.406954117386605,-0.406954117386605,32,25.5,28,25,22,25
"ld0140","ld0140_7",7,-5.59818295756149,-6.05469618925071,-5.55095358229094,-4.94660795046265,-5.33654190404909,-4.97823223960688,-0.736824621476851,-1.00510247562257,-0.736824621476851,-0.736824621476851,-0.736824621476851,-1.00510247562257,28,24.5,24.5,24,22,24
"ld0140","ld0140_8",8,-5.86825413301799,-5.5744522320171,-5.69586222282173,-4.74279221960206,-4.96353097874315,-4.85623827318488,-0.882128888014531,-1.05478404801854,-0.673017782950825,-0.673017782950825,-1.05478404801854,-0.882128888014531,23.5,30,25,32,22,26
"ld0140","ld0140_9",9,-5.83091052678048,-5.52034054571358,-5.54013825853098,-5.2644658494574,-5.24947825119578,-4.88722598232309,-1.32466596489661,-1.3848384066868,-1.58553804311141,-1.32466596489661,-1.58553804311141,-1.3848384066868,32,24,30,25,25,28
"ld0142","ld0142_1",1,-6.12711292181581,-4.89235518200284,-4.70836937233507,-5.20675529303565,-4.6932225773725,-5.20396946776944,-1.28193967994836,-0.720828873275605,-0.720828873275605,-1.18024682542795,-1.18024682542795,-1.28193967994836,32,30,20,26.5,26,28.5
"ld0142","ld0142_10",10,-5.76773428794049,-5.62609503074779,-5.80878205545885,-5.80536546747924,-5.3566028388092,-4.91205723236641,-1.69212309986546,-1.9184711160295,-1.79098962798357,-1.69212309986546,-1.9184711160295,-1.79098962798357,26,30,28,22,22.5,23
"ld0142","ld0142_2",2,-5.79187789355245,-5.11938705352657,-5.31386114761785,-4.96333838713777,-6.51074985329576,-5.06550471204026,-1.56790045382387,-1.47152934687492,-1.29046812382114,-1.29046812382114,-1.56790045382387,-1.47152934687492,32,30,25,25.6,26,30
"ld0142","ld0142_3",3,-5.55992605653383,-5.39906409765321,-5.23332732236234,-5.370361746297,-4.96672975459113,-5.17800029981764,-1.50644967948038,-1.50644967948038,-1.83630404396881,-1.96445792710908,-1.96445792710908,-1.83630404396881,24.5,28,32,22,25.5,24
"ld0142","ld0142_4",4,-5.93493753255862,-5.63017789346817,-5.51129204653435,-5.92642690055423,-4.76012415503243,-5.13922895455255,-1.62092113369196,-1.40210744908665,-1.55909508427882,-1.62092113369196,-1.40210744908665,-1.55909508427882,24,26.5,25,25,22,26
"ld0142","ld0142_5",5,-5.74680470041095,-5.5328553384112,-5.300730876722,-4.74254438130151,-5.0647204821946,-4.74459100155362,-1.01336301022263,-0.963917344008403,-1.01336301022263,-0.963917344008403,-0.712842042576433,-0.712842042576433,24.5,30,22,25,25.5,24
"ld0142","ld0142_6",6,-5.82954945988626,-5.92778952367727,-5.70101620431248,-5.61131478544868,-5.37239521607853,-5.38282286768695,-1.65644908891624,-1.42807562091088,-1.42807562091088,-1.57671476737203,-1.57671476737203,-1.65644908891624,24,23,22,23,28,23.5
"ld0142","ld0142_8",8,-6.19085983402727,-5.93999872760375,-5.49263660859561,-4.72216534460112,-5.26667859302496,-4.90248099967519,-1.46282117660869,-1.41075487475698,-1.22247411528633,-1.22247411528633,-1.41075487475698,-1.46282117660869,23.5,26,23,24,22.5,22
"ld0142","ld0142_9",9,-5.85204770775228,-5.22257336199688,-5.42424255978862,-5.52565821419927,-5.21148758937999,-4.97756431725237,-1.30755019812084,-1.45412173633917,-1.45412173633917,-1.30755019812084,-1.54151110472191,-1.54151110472191,24,28,23,23,22,30
"ld0143","ld0143_1",1,-5.4342610378071,-4.92654693496397,-5.12743970875841,-4.66807761141914,-4.49573639738165,-4.36871609426737,1.35190162616245,0.839967025394838,0.813225275596688,1.35190162616245,0.813225275596688,0.839967025394838,27,25,22,26,25,24
"ld0143","ld0143_10",10,-5.72189339170142,-5.58658707829264,-5.32889390050286,-5.10668644335065,-5.02260292132422,-4.51259528911621,1.11588960383328,0.527346073916668,0.387830352639158,0.527346073916668,0.387830352639158,1.11588960383328,24,32,30,23,22.5,22.5
"ld0143","ld0143_2",2,-5.7592293305181,-5.3298680973627,-5.5727831600372,-5.5491453702954,-5.24767729546438,-4.78709562124854,0.485726373309142,0.231727041952489,0.310129711108231,0.310129711108231,0.231727041952489,0.485726373309142,26.5,23.5,22,24,24,26
"ld0143","ld0143_3",3,-4.2713281911363,-5.75279510857019,-4.76270602233122,-5.27289467906379,-5.26541155045253,-4.83549987082146,0.195853940256796,0.0873361741495521,0.145381146037341,0.195853940256796,0.145381146037341,0.0873361741495521,26,25.5,23.5,32,26,22
"ld0143","ld0143_5",5,-5.92071721558651,-6.19669205352556,-5.89835168873809,-5.21518080363031,-5.02154857793987,-4.61497307771094,0.464841427145989,0.373754614042706,0.373754614042706,0.310129711108231,0.310129711108231,0.464841427145989,24,22,25,30,24.5,24
"ld0143","ld0143_6",6,-5.70892035096695,-5.67071004660854,-5.42231492239603,-5.07115757115009,-4.63001477262593,-4.11484286424384,0.457868593550985,0.45089015252989,0.492676867026398,0.492676867026398,0.457868593550985,0.45089015252989,23.5,28,24,25,22,24.5
"ld0143","ld0143_7",7,-5.65570313449087,-5.61028612065797,-5.13533885267534,-5.19159527825108,-5.11371291753657,-4.74724690038204,0.181463073041441,0.281701541729117,0.281701541729117,0.181463073041441,0.338465053646595,0.338465053646595,22.5,22.5,30,22,24,23
"ld0143","ld0143_8",8,-6.08819970170681,-5.64419481382743,-5.45823356843474,-5.22754972423228,-4.70896936561008,-4.8488268244153,-0.148806041860876,0.130906262043765,-0.0299317042572121,0.130906262043765,-0.0299317042572121,-0.148806041860876,32,23,28,30,23,23.5
"ld0143","ld0143_9",9,-5.75927150621986,-5.63689421631462,-5.51154994421921,-5.27130899836625,-5.19523961441341,-4.62387513795033,0.0727640616705094,0.0946130642548687,0.0435462194478659,0.0946130642548687,0.0435462194478659,0.0727640616705094,24,32,30,22.5,22,23
"ld0146","ld0146_10",10,-5.57947410868468,-5.65096329502389,-5.79542846580669,-5.31908411045531,-5.31455651059912,-5.05564087135778,-0.186290726247462,-0.468827398711954,-0.484364897835337,-0.186290726247462,-0.468827398711954,-0.484364897835337,26,30,28,23,23,23.5
"ld0146","ld0146_2",2,-5.66220828310708,-4.67048543536762,-5.02757353965351,-4.84095479992956,-4.64598718052085,-4.83168905227426,0.238883900867089,0.281701541729117,0.408901243466458,0.408901243466458,0.238883900867089,0.281701541729117,32,30,25,25.4,26,30
"ld0146","ld0146_3",3,-4.61931525747698,-5.46283405494381,-5.55265286796407,-5.16239181720529,-4.68421750589111,-4.82720360372866,-0.231487135406856,0.0215680964066713,-0.330227791346171,-0.330227791346171,0.0215680964066713,-0.231487135406856,30,22,24,26,24,24
"ld0146","ld0146_4",4,-6.28137042371367,-5.5952199509023,-4.97434926754172,-5.26238493849853,-4.39744375000065,-4.80793382568639,-0.0078229255665579,0.253179935306519,-0.0078229255665579,0.203040434201336,0.203040434201336,0.253179935306519,24.5,26,32,25.5,28,28
"ld0146","ld0146_5",5,-5.94016135276944,-5.73242210146894,-5.41067855203397,-5.30407209327041,-4.80751344607362,-4.63362264545256,0.0946130642548687,0.274579923814369,0.0946130642548687,0.274579923814369,0.422920133336207,0.422920133336207,24.5,30,22,24,24,24
"ld0146","ld0146_6",6,-6.03309853787464,-5.48751950031455,-5.35789180250273,-5.32456114156905,-4.82070389077176,-5.0599767577033,0.0654688187506638,0.0654688187506638,0.0215680964066713,0.0215680964066713,0.359656006648881,0.359656006648881,32,24,28,23.5,22,23.5
"ld0146","ld0146_7",7,-5.93252529767522,-5.6750501303418,-5.33028183007374,-5.09476169119073,-5.0581062188448,-4.92976495976939,-0.201330055734689,-0.0373138322584054,0.101883857258418,-0.0373138322584054,0.101883857258418,-0.201330055734689,23.5,24,28,30,24,22
"ld0146","ld0146_9",9,-5.64121592783254,-5.33820771185489,-5.17543747528928,-5.38586918045648,-5.29955473176873,-4.98773071811541,-0.133857388823811,-0.368506154879245,-0.499930266927236,-0.133857388823811,-0.499930266927236,-0.368506154879245,32,23,30,23.5,23.5,28
"ld0150","ld0150_10",10,-5.89760450916038,-5.72832427611914,-5.12928826428598,-4.97010918334529,-5.06153745446038,-4.78383547508259,0.799823433640101,0.651020722269143,0.786400861834641,0.799823433640101,0.651020722269143,0.786400861834641,26,30,28,23,22,23.5
"ld0150","ld0150_2",2,-4.99784336085769,-4.93977113456142,-4.94472424655413,-4.61158763382809,-4.47785952706863,-4.93621483862767,1.3077402537939,1.00526137435484,1.45822421464018,1.45822421464018,1.3077402537939,1.00526137435484,32,30,25.5,25.8,26,30
"ld0150","ld0150_3",3,-5.88795462273842,-5.7603074303496,-5.53038713829555,-5.27115463647958,-5.14796164992182,-4.86509481877845,0.998709701003173,1.04446787602762,0.766227995077503,0.766227995077503,1.04446787602762,0.998709701003173,30,22,24,26,27.5,24
"ld0150","ld0150_4",4,-5.73046706241241,-5.22439779785542,-5.27948835031223,-5.73893960734738,-4.49542873067538,-4.39245983168815,1.2760582509416,1.12881245200276,0.826606451636125,1.2760582509416,1.12881245200276,0.826606451636125,24,31,27.5,26.5,22,26
"ld0150","ld0150_5",5,-5.66720226379351,-5.73699846827707,-5.29625669119864,-5.1335611815737,-4.49176712844677,-4.77387290162405,1.08349803601751,1.21873751519573,1.08349803601751,1.21873751519573,1.62445679378188,1.62445679378188,24.5,30,22,24,24,24
"ld0150","ld0150_6",6,-6.58588267161435,-6.14597655887443,-5.30298423947874,-5.19726063891395,-4.86818071924228,-4.72821413601847,1.1610356265789,1.33930700719965,1.33930700719965,1.14171608403403,1.14171608403403,1.1610356265789,24,25,22,24.5,28,26.5
"ld0150","ld0150_8",8,-5.84838810376499,-5.9477466537533,-5.60076173413861,-4.50827108736594,-5.08923136115908,-4.88517103471765,0.819918442871874,0.998709701003173,1.25062910177859,1.25062910177859,0.998709701003173,0.819918442871874,23.5,26,24,24,22,22
"ld0150","ld0150_9",9,-5.83187065135344,-5.24883506101133,-5.43345507718225,-5.44116585741696,-5.19784345089601,-4.88512975388453,0.91970134693905,0.779681782178723,0.623689389621414,0.91970134693905,0.623689389621414,0.779681782178723,32,22,30,23.5,23.5,28
"ld0153","ld0153_1",1,-4.72657359228466,-5.90662242124321,-5.2243729077619,-4.70853802168537,-4.8938874607436,-4.76925245451082,-1.61206182619242,-2.45774911396397,-2.2456172164573,-1.61206182619242,-2.2456172164573,-2.45774911396397,25,25,22,26,24.5,24
"ld0153","ld0153_10",10,-5.82370956966602,-5.93421691502588,-5.51478226976491,-4.40768337188306,-5.36701256805738,-4.90534544093496,-1.41941092628976,-1.76391412725974,-1.80908700877033,-1.76391412725974,-1.80908700877033,-1.41941092628976,24,32,30,22,22,22
"ld0153","ld0153_2",2,-6.49171363348878,-5.37815526186372,-5.47589690450649,-4.59350963522672,-4.67914648988738,-4.36007541529492,-1.7459106126234,-2.50669279104401,-2.1414647382692,-2.50669279104401,-2.1414647382692,-1.7459106126234,26,25,32,24,23.5,25
"ld0153","ld0153_3",3,-6.04963999559945,-5.88572458344965,-5.19555051152187,-5.19260493282064,-5.10982753937548,-5.0750528625489,-2.06649501977055,-2.10389891794898,-2.01996573434065,-2.06649501977055,-2.01996573434065,-2.10389891794898,22,24,24.5,22,32,26
"ld0153","ld0153_4",4,-5.98129721009938,-5.3421497209917,-4.32829252150953,-4.57509258630638,-5.03533052669006,-5.00527811941544,-2.30295899521082,-2.15088165828403,-2.15088165828403,-2.02925165383785,-2.02925165383785,-2.30295899521082,32,30,25,25,26,26
"ld0153","ld0153_5",5,-5.8132828811824,-5.7562495102401,-5.48437686073357,-5.49933916808516,-4.63122949958896,-5.5130915390257,-1.55029864060407,-1.77292991086769,-1.79098962798357,-1.77292991086769,-1.55029864060407,-1.79098962798357,24,24,23,22,28,26
"ld0153","ld0153_6",6,-5.52734318452048,-5.3047236429877,-4.76496623764932,-5.48694403887259,-5.17555421892728,-4.79088007670746,-1.7459106126234,-1.77292991086769,-1.73692284284835,-1.73692284284835,-1.7459106126234,-1.77292991086769,23.5,28,24,23.5,22,24
"ld0153","ld0153_7",7,-5.90412532386581,-5.87478291777692,-4.83075233326195,-5.54022639318652,-5.40437345739554,-5.01524500249522,-1.81814987219679,-1.299004957704,-2.01068974100194,-2.01068974100194,-1.81814987219679,-1.299004957704,23.5,22,28,23.5,24,24
"ld0153","ld0153_8",8,-6.06382536949404,-5.70691948994755,-5.64365397588846,-5.04125234908977,-5.31249945868608,-4.72572601227785,-1.55029864060407,-1.31610386164444,-1.55029864060407,-1.77292991086769,-1.77292991086769,-1.31610386164444,22.5,22.5,24,30,23,26
"ld0153","ld0153_9",9,-6.02048273150969,-6.05711344448514,-5.58074951068801,-5.38172114964598,-5.39471990275644,-4.74674538632228,-2.2456172164573,-2.18865186347157,-2.30295899521082,-2.18865186347157,-2.30295899521082,-2.2456172164573,24,32,30,22,22,21.5
"ld0154","ld0154_10",10,-5.24899896097029,-5.14807144322657,-5.71566873721648,-5.47252647838671,-5.34111694018953,-4.66232504689318,-0.673017782950825,-0.89027313163634,-0.768904846338523,-0.673017782950825,-0.89027313163634,-0.768904846338523,26,30,28,22,22.5,22
"ld0154","ld0154_2",2,-5.36566880021715,-5.45584454032065,-4.65125496301971,-5.08314760153878,-4.9050662801757,-4.66057782744246,0.174258679981658,0.457868593550985,0.174258679981658,0.130906262043765,0.457868593550985,0.130906262043765,24,24,28,22,24.4,22
"ld0154","ld0154_3",3,-5.98427763494193,-4.89309175378326,-4.7616289273413,-5.21492850963525,-4.4827354971762,-4.90351840676258,-0.208859506048355,-0.208859506048355,-0.507723433990825,-0.809172625983756,-0.809172625983756,-0.507723433990825,27.5,28,32,22,26.5,26.5
"ld0154","ld0154_4",4,-5.07039931133906,-4.56205782436218,-5.57736033045932,-5.39471109317725,-4.43336877235951,-5.10000435733604,-0.163780490688191,-0.074318966981028,-0.163780490688191,-0.133857388823811,-0.133857388823811,-0.074318966981028,26.5,26,32,27,28,27
"ld0154","ld0154_5",5,-5.30941329935261,-4.55514174118562,-5.56681844278471,-4.94865281811061,-4.41574938854174,-4.35592210223844,0.63053029730094,0.623689389621414,0.623689389621414,0.725741027658245,0.63053029730094,0.725741027658245,25.5,26,25.5,22,28,24
"ld0154","ld0154_6",6,-6.61534540024013,-5.96004844159626,-5.74296737245086,-5.4109500381288,-5.47576625410016,-5.10836202140093,0.152609543741494,0.267452456520801,0.267452456520801,-0.000465832339038638,-0.000465832339038638,0.152609543741494,24,24,22,24,28,24
"ld0154","ld0154_7",7,-6.17837935675497,-5.66237434794498,-5.37603310039308,-5.89357261199475,-5.21338080717127,-5.06207975780405,-0.111482582421427,-0.104037115690907,-0.111482582421427,0.281701541729117,0.281701541729117,-0.104037115690907,28,24.5,24,24,22,24
"ld0154","ld0154_8",8,-5.72267145345631,-5.944650047565,-5.79757252044991,-4.97829366847282,-5.31801387547497,-5.02607847858663,-0.0817389682386478,-0.276920176058956,0.116407192769115,0.116407192769115,-0.276920176058956,-0.0817389682386478,22,30,24.5,32,23.5,26
"ld0155","ld0155_10",10,-6.09200248787373,-5.96004107667426,-5.78195593047006,-5.08027174763772,-5.09454878358913,-4.86252223263209,-3.59281986293715,-3.80681659688588,-3.72736040200448,-3.59281986293715,-3.80681659688588,-3.72736040200448,26,30,28,22.5,22.5,22
"ld0155","ld0155_2",2,-6.06452051896196,-4.63778294782064,-4.56353431475536,-4.56207018010707,-4.39664228482524,-4.62682711343664,-0.704862556090431,-0.276920176058956,-0.704862556090431,-0.609676691922707,-0.276920176058956,-0.609676691922707,24,23,28,22,22.8,22
"ld0155","ld0155_3",3,-5.470554660864,-4.65215100301373,-4.93191288840715,-4.94309487691055,-4.56517986521259,-4.30331024617289,-0.299726210058496,-0.299726210058496,-0.546794598339498,-0.593913397956712,-0.593913397956712,-0.546794598339498,29,28,32,22,24.5,26.5
"ld0155","ld0155_4",4,-5.59728852158132,-5.64139517198074,-4.98692032998016,-5.17360532532512,-4.87037086929089,-4.42134484377974,-0.752849909396075,-0.437835612405437,-0.752849909396075,-0.972138747694964,-0.972138747694964,-0.437835612405437,24,26,32,24.5,28,27.5
"ld0155","ld0155_5",5,-5.38936896698709,-5.5626556380861,-5.2147198769129,-5.03035250704035,-4.77753151098779,-4.75790175656071,-0.163780490688191,-0.507723433990825,-0.507723433990825,-0.254173922033598,-0.163780490688191,-0.254173922033598,24,26,24.5,22,28,24
"ld0155","ld0155_6",6,-6.05331271715436,-5.26285833504065,-5.10859890112701,-5.40074020141852,-4.62558842673535,-4.58248456166174,-0.744833566154332,-0.744833566154332,-0.562472454351212,-0.562472454351212,-0.476592670766664,-0.476592670766664,32,24.5,28,25.5,22,25
"ld0155","ld0155_8",8,-5.70837470281386,-5.69970967975651,-5.49350680049733,-5.21540499568395,-4.89470143377788,-4.6139948086885,-3.36227941004299,-3.25461436960346,-3.27604077787704,-3.27604077787704,-3.25461436960346,-3.36227941004299,23.5,26,25.5,24,22,22
"ld0155","ld0155_9",9,-6.18019894226613,-5.92067212245521,-5.73521370078976,-4.86891440215111,-4.90450603399817,-4.68117170361417,-3.57059785094153,-3.85254893431185,-3.89852356339773,-3.57059785094153,-3.89852356339773,-3.85254893431185,32,25,30,23,25,28
"ld0170","ld0170_10",10,-5.94679945077267,-5.76587087978088,-5.90671539368429,-5.50402874493321,-5.38577378800981,-4.68092519067863,-0.633375452966432,-0.809172625983756,-0.809172625983756,-0.801104107557677,-0.633375452966432,-0.801104107557677,32,26,22,22,22.5,30
"ld0170","ld0170_2",2,-5.67846654417367,-5.63622018596503,-5.13458009952492,-5.45529473770559,-4.54659330642426,-4.55178127893142,-0.712842042576433,-0.422381127568923,-0.712842042576433,-0.531145016204281,-0.422381127568923,-0.531145016204281,24,22.5,28,22,23.6,22
"ld0170","ld0170_3",3,-6.63609588683599,-5.36474994695058,-6.21176065623624,-5.52355786491975,-4.3445979107901,-5.23264779778605,-0.906584585578303,-1.2564045238804,-1.13822402687855,-1.13822402687855,-1.2564045238804,-0.906584585578303,30,22,23,26,24,23.5
"ld0170","ld0170_4",4,-6.10792915227593,-5.85429448248701,-5.67766424459515,-5.32859700252781,-4.85921028267332,-4.81195723716571,-0.562472454351212,-0.476592670766664,-0.562472454351212,-0.430104929540413,-0.430104929540413,-0.476592670766664,25,26,32,26,28,27.5
"ld0170","ld0170_5",5,-5.45358243374097,-5.28999886144809,-5.48228347487587,-4.86469715937542,-4.87436657636688,-4.68011412284758,0.623689389621414,0.28881731985812,0.28881731985812,0.401883296507264,0.623689389621414,0.401883296507264,26,26,26,22,28,26
"ld0170","ld0170_6",6,-6.45464669564711,-6.05124385130605,-5.72289006754476,-5.63150907000712,-5.20853937018161,-5.25284030369027,-0.515523606149344,-0.12639270798323,-0.12639270798323,-0.360836962208546,-0.360836962208546,-0.515523606149344,24,23,22,23.5,28,24.5
"ld0170","ld0170_8",8,-6.23860524040832,-5.78745423438057,-5.53337182188358,-5.42956337265888,-5.27274163182971,-4.72647954431844,-0.633375452966432,-0.5389662794125,-0.368506154879245,-0.368506154879245,-0.5389662794125,-0.633375452966432,23.5,30,23,32,23,26
"ld0170","ld0170_9",9,-6.11460078562137,-5.97177996599467,-5.81132035906183,-5.09441045872906,-5.10124497358192,-4.60295454234028,-0.422381127568923,-0.657139112569601,-0.657139112569601,-0.422381127568923,-0.760873664884129,-0.760873664884129,24,28,22,23,23,30
"ld0171","ld0171_10",10,-5.15080018264332,-5.39958338721394,-5.42148120278167,-4.99452284950981,-5.22047874763299,-4.39490293961725,0.281701541729117,0.0508599079904245,-0.391554484344103,0.0508599079904245,-0.391554484344103,0.281701541729117,24,32,30,23.5,23,23
"ld0171","ld0171_2",2,-4.97812710770327,-5.5245639773754,-5.13851326887358,-5.12512148905916,-4.79855325637014,-5.0107108469503,0.443906095056662,0.436916412083452,0.596271701908755,0.436916412083452,0.596271701908755,0.443906095056662,26,26,32,24,28,25.5
"ld0171","ld0171_3",3,-5.84745840670544,-5.50644078692383,-4.87726438309822,-5.07469345062738,-4.70638430982201,-4.98864799610834,-0.0669053048965469,0.12365975561675,0.0215680964066713,-0.0669053048965469,0.0215680964066713,0.12365975561675,22.5,24.5,25,22,32,26
"ld0171","ld0171_5",5,-5.43178361843712,-5.57704471911436,-5.54428210141881,-5.42920494285119,-5.43280738994082,-4.84859667743022,0.0435462194478659,-0.074318966981028,-0.074318966981028,-0.0447022455970994,-0.0447022455970994,0.0435462194478659,24.5,22,25,30,24.5,24
"ld0171","ld0171_6",6,-5.71401222054211,-5.59250830914465,-5.95352157299258,-5.35067101238322,-5.10852048640142,-4.94683689052814,0.00688502870372367,-0.0447022455970994,-0.0447022455970994,0.317222225554611,0.317222225554611,0.00688502870372367,32,28,25,24.5,24,25
"ld0171","ld0171_7",7,-5.42077882899634,-5.91387888627255,-5.52074667299585,-5.63149818583108,-5.02644201467228,-5.93439862643428,-0.776943467517424,-0.78498954221726,-0.89027313163634,-0.89027313163634,-0.776943467517424,-0.78498954221726,25.5,22,28,25,24,25.5
"ld0171","ld0171_9",9,-5.79238027298336,-5.18211584749669,-5.65875251405668,-5.53692461693659,-5.19257956207259,-5.0819234226716,-0.947497867128407,-1.06309203423674,-1.06309203423674,-0.988604959356894,-0.988604959356894,-0.947497867128407,22.5,32,23,22.5,28,26
"ld0175","ld0175_1",1,-5.5740766652528,-6.07920826492098,-5.6313101036548,-5.4762122555091,-5.09814803311046,-5.19795379484545,0.83328930983478,0.786400861834641,0.83328930983478,0.786400861834641,0.732501987051341,0.732501987051341,26,24,28,22,32,24
"ld0175","ld0175_10",10,-6.07694749274414,-5.83505550501584,-5.36031682051323,-4.17516200492533,-4.31020514882452,-4.64367060661433,0.63736581631691,0.859969395239437,1.07700518802132,0.859969395239437,1.07700518802132,0.63736581631691,26,23.5,22,24,22,23
"ld0175","ld0175_2",2,-5.74743785442402,-5.79451483866665,-5.64916986529495,-4.80777633100274,-5.10375256508365,-5.08454155582566,0.752753316994135,0.779681782178723,0.548081307061117,0.548081307061117,0.779681782178723,0.752753316994135,25.5,23,22,24,24,26
"ld0175","ld0175_3",3,-4.60250972814661,-5.552196967788,-5.38663942028111,-5.27025871810095,-4.89768833342255,-4.94628777557352,0.499621798123038,0.380795337302843,0.464841427145989,0.499621798123038,0.464841427145989,0.380795337302843,24.5,25.5,23,32,26,22
"ld0175","ld0175_4",4,-5.70918031682905,-5.41874752775177,-4.96874689239032,-5.30425858066027,-5.30457953304848,-5.30698542586286,0.0727640616705094,0.366708173588878,0.366708173588878,0.295927267770882,0.295927267770882,0.0727640616705094,32,30,23.5,25,26,25
"ld0175","ld0175_5",5,-5.90618560324774,-5.65546413606467,-5.63992440372237,-4.84954452393271,-5.11190883947309,-4.78225539640461,1.11588960383328,0.866626619150194,0.866626619150194,0.799823433640101,0.799823433640101,1.11588960383328,23.5,22,24.5,30,24,24
"ld0175","ld0175_6",6,-6.00751913508704,-5.84310661288158,-5.28173954118394,-5.12813232690535,-5.14297003156967,-4.95384450615576,1.03141871425724,1.09646917586476,1.23788652835514,1.23788652835514,1.03141871425724,1.09646917586476,25.5,28,24,24.5,22,26
"ld0175","ld0175_7",7,-5.95960974192294,-5.98445715631935,-4.72374946356095,-5.45424605943745,-4.65766167160435,-5.72732677930457,0.457868593550985,0.644195955152066,0.534263324934258,0.534263324934258,0.457868593550985,0.644195955152066,24,22,28,24.5,24,24.5
"ld0175","ld0175_8",8,-5.51174353493142,-5.60762083926127,-5.39417319519162,-5.5562614942292,-5.12547105847664,-5.28398161621402,0.651020722269143,0.698644390677814,0.772957495951457,0.698644390677814,0.772957495951457,0.651020722269143,32,23,28,30,22.5,23.5
"ld0175","ld0175_9",9,-5.43603694596701,-5.37818688921896,-5.23956385888026,-5.49647981030518,-5.08539855013234,-5.30259811589551,0.979024949404237,0.965876930310033,0.965876930310033,0.826606451636125,0.826606451636125,0.979024949404237,22.5,32,22.5,22,28,26
