"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0002",1,"ld0002_1",1.08433333333333,-6.13709582035617,-5.44005629186678,-5.33537458175171,-5.4303785262092,-5.04211558972438,-5.42592576336663,-0.736342109227022
"ld0002",2,"ld0002_2",1.11966666666667,-5.51265108861901,-4.69109785948743,-5.35868369672463,-5.16233665096548,-4.91224726482475,-4.69762511590071,-0.463024272742909
"ld0002",3,"ld0002_3",1.01566666666667,-5.12322739474835,-4.83108369509568,-5.66306250133993,-4.40178136071734,-4.56763839826677,-3.97060108534079,-1.29396329723481
"ld0002",4,"ld0002_4",1.071,-4.91982285032272,-4.71995687767001,-4.57705397718234,-4.71725414229176,-4.50517146911682,-4.19802242766349,-0.841802062674772
"ld0002",5,"ld0002_5",1.12933333333333,-6.36341093681177,-4.64940110930934,-4.65946735591676,-4.25138356925333,-4.29233292502385,-4.19057006280471,-0.389750642879578
"ld0002",6,"ld0002_6",1.099,-6.34299275822718,-4.89414829793635,-4.617243981798,-4.4789355878355,-3.7982489282514,-3.86116783200157,-0.621823608573009
"ld0002",7,"ld0002_7",1.09166666666667,-5.87236788574688,-4.99286531947482,-4.88958041675613,-5.3683950405062,-4.19833561602102,-4.20646829697369,-0.678890536307414
"ld0002",8,"ld0002_8",1.04633333333333,-5.39557303759378,-4.81666806217948,-4.73372233848642,-4.02411803600017,-4.4454070853007,-4.49749701657664,-1.04041092469184
"ld0002",9,"ld0002_9",1.02866666666667,-5.0755855799973,-4.89187646801158,-4.7993071506105,-4.19300398046911,-4.37761398474951,NA,-1.18555681785022
"ld0002",10,"ld0002_10",1.038,-5.06272774983345,-5.52136067288694,-5.32355579306773,-4.92697355839637,-4.50881337227799,-4.62794190467702,-1.10856810860364
"ld0006",1,"ld0006_1",1.09266666666667,-5.9703200753898,-5.81812857335273,-5.49099427540518,-5.69690597208733,-5.35490718912546,-5.18213988577203,-0.671086148150257
"ld0006",2,"ld0006_2",1.10366666666667,-5.57034002348685,-5.67782324992362,-5.41391925763062,-5.04786811242238,-4.83187406776373,-4.57735494169564,-0.585706215535613
"ld0006",3,"ld0006_3",0.694,-6.40803933986028,-5.98535246400157,NA,-4.51323086296137,NA,-5.26156835939098,-4.54002839148531
"ld0006",4,"ld0006_4",1.03566666666667,-5.99232291540066,-5.72771785402003,-5.60004156986026,-5.08466673071736,-5.36089663494203,-5.16497441667773,-1.1277501916147
"ld0006",5,"ld0006_5",1.102,-5.79851796962349,-5.74073197696258,-4.52853595750866,-5.27179832533336,-4.95785865790433,-5.33130719603769,-0.598587723206412
"ld0006",6,"ld0006_6",1.05866666666667,-5.88619575565669,-6.04025109128397,-6.39935038281442,-6.72345235306371,-5.09145182609462,-5.02279816280713,-0.940528038540963
"ld0006",7,"ld0006_7",0.995666666666667,-6.19429040771552,-6.27067222885574,-5.2406388213332,-5.45392260373112,-5.33229554184889,-5.12127924253663,-1.46348214941244
"ld0006",8,"ld0006_8",1.01933333333333,-5.97406794923549,-5.76051855416244,-5.72554292523826,-5.4235377911426,-5.2370764640833,-4.65052431011013,-1.26324725677522
"ld0006",9,"ld0006_9",0.974,-5.91082472543481,-5.58997720650427,-5.57257422844785,-5.57560537822649,-4.361327781657,-5.2571842524305,-1.65101382272991
"ld0006",10,"ld0006_10",1.01866666666667,-6.26421492096632,-5.77414464034156,-5.63563431984194,-4.87674219189653,-4.75847009449059,-4.75740802978657,-1.26882376466368
"ld0011",1,"ld0011_1",1.191,-5.51756277550119,-4.76018930947007,-3.76222580253051,-4.59084311043705,-4.55003382066658,-5.03088167583688,0.0634182806305554
"ld0011",2,"ld0011_2",1.16933333333333,-5.56294485016498,-4.6291816681005,-4.10287278435139,-4.96843019250971,-4.34032461788683,-4.62983548895137,-0.0930724813312994
"ld0011",3,"ld0011_3",1.11033333333333,-6.04619447680988,-6.07056663064048,-5.73705398347126,-5.52386079526576,-5.32129391741495,-5.21062119075331,-0.534373979672974
"ld0011",4,"ld0011_4",1.11166666666667,-5.98933761064186,-5.37588374286254,-5.57762658933988,-6.02389807341212,-5.27352739284375,-4.88020339368885,-0.524144525095667
"ld0011",5,"ld0011_5",1.16933333333333,NA,-5.46224552383514,-5.23161113409523,-5.33884502938811,NA,-4.96556446666388,-0.0930724813312994
"ld0011",6,"ld0011_6",1.12866666666667,NA,-6.16701293369455,-5.45360158859159,-5.22651497878397,-4.97981054592968,-5.15958256019217,-0.394783824014012
"ld0011",7,"ld0011_7",1.09866666666667,-5.95904305017316,-5.7859041168173,-5.82010687463902,-5.69528646814694,-5.25777598739659,-5.02343987394538,-0.624409287950791
"ld0011",8,"ld0011_8",1.09566666666667,-5.75413221433154,-5.61415888746039,-5.45413877459809,-4.91652588037761,-5.0377991126023,-4.87139192093748,-0.647715767011074
"ld0011",9,"ld0011_9",1.087,-5.76041251046535,-5.92232549963859,-5.30097188667114,-5.22030650629452,-5.17230534869618,-4.98922528286349,-0.715405796573922
"ld0011",10,"ld0011_10",1.08266666666667,-5.71864710793746,NA,-5.59581303520159,-5.31623717146723,-5.28906886607862,-4.92145435979902,-0.749453466993795
"ld0013",1,"ld0013_1",1.08766666666667,-5.32870482402952,-5.79831152961799,-5.51998875203032,-5.22130651183781,-4.96534037403914,-4.76887994188532,-0.710179743679678
"ld0013",2,"ld0013_2",1.02533333333333,-5.64556036007986,-5.27157573268507,-5.55922119796721,-4.24999354394326,-4.95137159791916,-4.4251092658421,-1.21322218456975
"ld0013",3,"ld0013_3",0.971,-5.47630281784993,-5.40932848349246,-5.68684158528757,-4.58317907282208,-4.88530600318088,-5.1398493910963,-1.67730800914511
"ld0013",4,"ld0013_4",0.989,-5.80674852599983,-5.40837779841836,-5.52716691615156,-4.94456655371656,-5.18019803189095,-5.05441039474532,-1.5207459993461
"ld0013",5,"ld0013_5",1.051,-5.81946474346925,-5.40315313102296,-5.47530851524328,-5.25204656378227,-4.86312660927663,NA,-1.00247961986664
"ld0013",6,"ld0013_6",1.03166666666667,-4.97094238475284,-5.70738425328031,-6.24090125369792,-5.35148631360964,-5.02658466174188,-4.70536970917505,-1.16073452946771
"ld0013",7,"ld0013_7",1.01733333333333,-5.81573634545391,-5.73303076611121,-5.06250749285872,-5.37707857902075,-5.052513471181,-6.06403179908852,-1.27998773744954
"ld0013",8,"ld0013_8",1.035,-5.31327426537325,-5.43924380668761,-5.15826468383325,-5.30939024522232,-4.97258083767913,-4.8193058058135,-1.13323872496821
"ld0013",9,"ld0013_9",1.00233333333333,-5.09892337663679,-5.29594897340655,-5.09206169613345,-5.18948036089046,-4.62524024904203,-4.69064038756253,-1.40660044346537
"ld0013",10,"ld0013_10",0.985333333333333,-5.67950985268857,-5.50206915927478,-5.46189238292106,-5.02909971718722,-4.69507213666342,-4.64887790270243,-1.55240587435345
"ld0018",1,"ld0018_1",1.28366666666667,-5.59533676311335,-5.12179241096567,-4.88089812795395,-4.83714347999897,-4.76233500376867,-4.97366470673217,0.702075302138116
"ld0018",2,"ld0018_2",1.30733333333333,-5.19457988730152,-5.41289377393659,-4.80261541109925,-4.31914708887524,-4.65748884799065,-4.82140379106454,0.857793548341419
"ld0018",3,"ld0018_3",1.18766666666667,-5.80242494036331,-5.13278292827046,-3.9151155825189,-4.59085681280438,-4.8155564585269,-3.98875465487656,0.0395289936826295
"ld0018",4,"ld0018_4",1.24266666666667,-5.51377527820027,-3.91805013212066,-5.43326644933482,-5.51685703202719,NA,-4.21346328951753,0.425388093927421
"ld0018",5,"ld0018_5",1.31633333333333,-5.35831623418946,-4.94216267791863,-5.36585151677208,-5.01996407215339,-3.79121304442493,NA,0.916271654500563
"ld0018",6,"ld0018_6",1.232,-5.80420321113762,-6.27326899336296,-5.56169584515686,-5.62805052187314,-4.73780951947285,-4.21362105753439,0.351907535379897
"ld0018",7,"ld0018_7",1.19466666666667,-6.10011000785042,-5.97237236819893,-5.48484045743781,-4.77717597375905,-4.7699211339987,-5.168782675104,0.0896193944678547
"ld0018",8,"ld0018_8",1.21,-5.7620024399779,-5.6497688337687,-5.41132213632134,NA,-4.11120799398846,-4.68989193163978,0.198323344111812
"ld0018",9,"ld0018_9",1.15466666666667,-5.26777050890472,-5.69235778565879,-5.34993387105709,-5.00639310491813,-5.02719556152689,-4.77644973080189,-0.200659236167873
"ld0018",10,"ld0018_10",1.141,-5.38554462138307,-5.41206428330162,-5.31657462054887,-4.57434073505195,-4.91346062625778,-4.11232901739541,-0.302147692907921
"ld0020",1,"ld0020_1",1.33966666666667,-4.88736162625307,-5.13528040125398,-5.40932781304828,-4.58240411090677,-4.95023337943016,-4.28785870699119,1.06603917225372
"ld0020",2,"ld0020_2",1.14166666666667,-5.87735545211414,-5.03437818906121,-5.46847812647883,-4.92610932818348,-4.85881779115342,-5.01945245123334,-0.297168900708247
"ld0020",3,"ld0020_3",1.133,-5.88090075201819,-5.02128474877955,-5.80353507742568,-5.1320103608789,-5.0003660537041,-4.57535850310219,-0.362121147038748
"ld0020",4,"ld0020_4",1.142,-5.3510982932278,-5.23233919470502,-5.08472262030926,NA,-4.89624132818788,-4.66405655069916,-0.294680594748818
"ld0020",5,"ld0020_5",1.10433333333333,-6.10703208878458,-5.73923453809906,-5.60581745841446,-5.42866252632218,-4.56711784742635,-4.77875589168521,-0.580559058372261
"ld0020",6,"ld0020_6",1.1835,-5.72281331785436,-5.62505521642241,-5.47899259927746,-5.24453207975439,-4.83415514012418,-4.82205821891928,0.00957292150737625
"ld0020",7,"ld0020_7",1.03966666666667,-6.14081967731947,-5.76599378584872,-5.1951672720721,-5.45648343058441,-5.07618536667952,-5.24659284515222,-1.09489300218328
"ld0020",8,"ld0020_8",1.061,-6.11766516138263,-5.60469905883245,-5.67405689020708,-5.37457894836288,-5.35216697816368,-5.12971836818652,-0.921762236331559
"ld0020",9,"ld0020_9",1.01466666666667,-5.99053697743377,-5.65907807443573,-5.5121709535179,-5.28775890381287,-5.22249085763917,NA,-1.302359645315
"ld0020",10,"ld0020_10",1.01766666666667,-5.58196917144973,-5.68730330510914,-5.682076366013,-5.20421500677384,-5.12009252317032,-4.83811965858303,-1.27719537313186
"ld0027",1,"ld0027_1",1.48566666666667,-5.62774463731937,-5.05756292136491,NA,-4.74836064902908,-4.24093701752732,-4.84420064355049,1.94775355615079
"ld0027",2,"ld0027_2",1.475,-5.14791501722818,-4.58022180123216,-4.95351067249393,-4.96106315003852,-4.89641794127122,-4.56328533250259,1.88633510889461
"ld0027",3,"ld0027_3",1.31316666666667,-5.49755397968686,-5.43881583008833,-5.29925100225024,-4.94802647739123,-4.71285517892896,-4.69055434216536,0.895741740529765
"ld0027",4,"ld0027_4",1.50233333333333,NA,-5.57328751232374,NA,NA,-4.96524991965056,-4.78479207017965,2.04284258340668
"ld0027",5,"ld0027_5",1.43866666666667,-6.06401717558985,-5.23335356085676,-5.00119766891161,-5.00604738466629,-4.85829599668917,-4.67297173167123,1.67374373711707
"ld0027",6,"ld0027_6",1.338,NA,-5.41253342145101,-5.00128014032583,-5.62519331517988,-4.91430785914416,-4.83166434432195,1.05542832561579
"ld0027",7,"ld0027_7",1.26233333333333,-6.2647236655502,-5.54536971896312,-5.40086007816941,-5.34966497820022,-5.00430432702736,-4.87020075188013,0.559229254557604
"ld0027",8,"ld0027_8",1.29,-5.00972860526283,-5.74678121156212,-5.01258143660369,-5.19132586167652,-5.21398761523806,-4.87438725739307,0.744025949715252
"ld0027",9,"ld0027_9",1.24733333333333,-5.77805784543568,-5.3096418471126,-4.99568914631188,NA,-4.94845461298006,-4.85922884766401,0.457337713141944
"ld0027",10,"ld0027_10",1.20833333333333,-5.40407951840644,-5.30680246338105,-5.4788636999838,-5.09881098499998,-5.12801019430124,-4.6991559731876,0.186574628256555
"ld0042",1,"ld0042_1",1.449,-4.48721800908134,-4.54978931214783,-5.04615651880339,-4.27704936844674,-4.75564290448164,-4.16921635216422,1.73474698771763
"ld0042",2,"ld0042_2",1.37,-5.38478612714421,-5.67034963280781,-5.13879354792014,-5.35202430828233,-4.53887208881281,-4.8206765996207,1.25688389500089
"ld0042",3,"ld0042_3",1.32833333333333,-6.02966788995798,-4.94494671577803,-5.65779337265829,-4.42279979705311,-4.27131265043464,-4.2503363458413,0.993623562242512
"ld0042",4,"ld0042_4",1.37933333333333,-5.73903873664111,-4.76335850612542,-4.98126738385984,-5.70353780459036,-4.29294922007719,-4.12948068946578,1.31475593499179
"ld0042",5,"ld0042_5",1.383,-5.41267736747822,-5.18832334219065,-5.39602854644759,-4.89970005114575,-4.75432040564812,-4.21654195935109,1.33738430885574
"ld0042",6,"ld0042_6",1.34733333333333,-6.34481189079744,-5.99279022543132,-4.31532852213339,-5.39665570660521,-4.41767420630737,-4.39048333195325,1.11467965062703
"ld0042",7,"ld0042_7",1.31566666666667,-5.9888898644498,-5.43083829843144,-5.14417102958735,-5.57003947942109,-4.81769061302341,-4.53762266518405,0.911953674669875
"ld0042",8,"ld0042_8",1.33366666666667,-5.98602815112331,-5.86283213491615,-4.69568346931866,-4.35205626665172,-3.90336008709337,-4.6490048390102,1.02777814639809
"ld0042",9,"ld0042_9",1.24133333333333,-5.85362479879078,-5.95403158487567,-5.08271223787748,-5.11115272312059,-5.21910792902459,-4.88685746318522,0.416237591702933
"ld0042",10,"ld0042_10",1.19633333333333,-5.86242703686422,-5.81499373928145,-5.79836692786379,NA,-5.24705749271895,-5.05282619388995,0.101502418842622
"ld0043",1,"ld0043_1",1.128,-5.28779492215531,NA,-5.1586966515363,-5.29739199483654,-4.98650835366334,-4.87696736079384,-0.399819978963176
"ld0043",2,"ld0043_2",1.09033333333333,-6.10976801816738,-5.78873597053639,-5.28829060297236,-4.84849514382628,-4.49762848085451,-4.25122541558372,-0.689307515304535
"ld0043",3,"ld0043_3",1.06566666666667,-6.24401116279151,-5.64299852435675,-5.50002041692742,-5.36779006742041,-5.01349397623727,-4.95830483275235,-0.884354123609005
"ld0043",4,"ld0043_4",1.047,-5.69643771357148,-4.58610508549992,-5.57865474409391,-4.71539328263152,-5.17559879736651,-5.13282496221152,-1.03498182132136
"ld0043",5,"ld0043_5",1.07866666666667,-5.96544325662554,-5.57806195765221,-5.71121381882196,-5.41601275604546,-5.13731444561076,-6.02073518287347,-0.78100325749997
"ld0049",1,"ld0049_1",1.425,-5.77186326221818,-4.98624702049522,-5.07081373421655,-4.73585033299369,-4.60853082662034,-4.98415676500942,1.59238556568571
"ld0049",2,"ld0049_2",1.42233333333333,-4.20257231781988,-5.40911351742923,-5.21826407431513,-5.05954726818421,-4.99997907382779,-4.72983302078377,1.5764198536827
"ld0049",3,"ld0049_3",1.38433333333333,-6.03692645606857,-5.71567814846259,-5.36495601140246,-5.33015009419943,-5.18938475841588,-4.81986949051964,1.34559793705431
"ld0049",4,"ld0049_4",1.40566666666667,-5.91239609848609,-5.27081563007258,-5.61175412872783,-5.91956443906488,-4.64502951901564,-4.89896852472111,1.47595084508776
"ld0049",5,"ld0049_5",1.39633333333333,-5.81701556453259,-5.65507802844616,-5.57928072684634,-5.20782696505506,-4.86212856860037,-5.00441985004977,1.41916658175664
"ld0049",6,"ld0049_6",1.35833333333333,-6.09454499742481,NA,NA,-5.4380629990562,-5.27438172331352,-4.79766766227842,1.18398687888005
"ld0049",7,"ld0049_7",1.34233333333333,-5.96337906267601,-5.58053546042251,-5.21330732422663,-6.3254821188855,-4.69477361034092,-4.72558613472011,1.08298909979503
"ld0049",8,"ld0049_8",1.29533333333333,-6.51598890488731,-5.67905669188426,-5.45820141744807,-5.19831240631006,-4.92861996409134,-4.9718162481389,0.779193372488909
"ld0049",9,"ld0049_9",1.24433333333333,-5.91157557432797,-5.64509516350894,-5.36547242784316,-5.37954759571286,-5.2209104988814,-5.08965723542907,0.436812424820731
"ld0049",10,"ld0049_10",1.24366666666667,-5.13233913733293,-5.63188646136643,-5.65538695977913,-5.4081541077945,-5.00267233279398,-4.95525333221315,0.432244529747049
"ld0051",1,"ld0051_1",1.34666666666667,-4.39453615345672,-4.94247298743279,-4.84299371281226,-4.0831934872043,-4.86630160072721,-4.01620959929076,1.11046104524347
"ld0051",2,"ld0051_2",1.297,-4.96115665269596,-4.66228862415649,-5.11731434530682,-5.07291061819737,-4.60774219075846,-4.66742119215084,0.790153502587803
"ld0051",3,"ld0051_3",1.27,-4.50108696572482,-4.79020722637261,-5.07812986003235,-5.06365718691274,-4.14671650129562,-4.50353279255639,0.610840552452716
"ld0051",4,"ld0051_4",1.29366666666667,-5.70669170235834,-4.92982375896938,-5.00709043454161,-4.85749373754838,NA,-3.90074266833641,0.768219131236252
"ld0051",5,"ld0051_5",1.31366666666667,-5.24891786425327,-4.9674103010909,-5.24891786425327,-5.08633507096067,-4.22309360282901,-4.48173992596175,0.898986595084591
"ld0051",6,"ld0051_6",1.25733333333333,-5.75285024735532,-5.39009937766572,-5.1426254179431,-5.19997868637484,-4.39578338636381,NA,0.525400560847897
"ld0051",7,"ld0051_7",1.176,-5.80911732397674,-5.48974182936103,-5.21655251185207,-4.59360472451732,-5.17648228486321,-4.61649921781282,-0.0446147498896371
"ld0051",8,"ld0051_8",1.17166666666667,-6.11497952902588,-5.91433315011287,-4.61684831061764,-4.6718496640058,-5.26078923885586,-5.07653586239907,-0.0760809210912236
"ld0051",9,"ld0051_9",1.14133333333333,-6.32070166047066,-5.65346804419967,-4.88808656574773,-4.64280923063873,-5.34901147206405,-4.96933525385806,-0.299657933286452
"ld0051",10,"ld0051_10",1.112,-6.00331812398538,-5.71164913585753,-5.86972702962061,-5.63958448024127,-4.79179727831204,-5.14791536137293,-0.521589078515741
"ld0065",1,"ld0065_1",1.11133333333333,-4.52453857482918,-5.62223446974202,-5.15579887911049,-4.57773937446895,-5.29930445355817,-4.98135900748665,-0.526700738041349
"ld0065",2,"ld0065_2",1.12833333333333,-5.44418835118117,-5.45767893282596,-5.34940899706059,-5.18345236198405,-4.9864670628722,-4.26505544847811,-0.397301529542136
"ld0065",3,"ld0065_3",1.09133333333333,-5.70654729324707,-5.4161092772438,-5.24385721195985,-5.15724793148801,-4.52867860688387,-4.85302121875321,-0.681493587786951
"ld0065",4,"ld0065_4",1.07566666666667,-5.81109990382087,-5.26427948416581,-4.82576448939762,-5.1335184382241,-5.10199231792812,-5.05074457390799,-0.80474247384478
"ld0065",5,"ld0065_5",1.10533333333333,-5.34922000041124,-5.7442223546915,-5.76997484264485,-5.2389255042675,-5.34164249128641,-4.90566681527483,-0.572844145789307
"ld0065",6,"ld0065_6",1.14933333333333,-4.98951574021103,-5.64781640470913,-4.88812730529932,-4.46426967463735,-4.94008363814531,-4.64125052328739,-0.240120843704452
"ld0065",7,"ld0065_7",1.06166666666667,-5.682076366013,-5.04171830435289,-4.75378655838516,-5.28837060005766,-4.74797022872005,-4.82093328993121,-0.916408158263873
"ld0065",8,"ld0065_8",1.1,-5.60942775115491,-5.54124483533346,-5.32285865558839,-4.90090822074271,-4.40440092265664,-4.61923685936636,-0.614071273337848
"ld0065",9,"ld0065_9",1.09433333333333,-5.59414478914453,-5.65177178765628,-5.34665314396677,-4.92407216755585,-4.87309891340379,-4.39446770484449,-0.658094693107459
"ld0065",10,"ld0065_10",1.11433333333333,-5.49309821901677,-5.31288354003083,-5.10789305921423,-4.79306122358691,-4.72837542023022,-4.42338510640564,-0.503722372161269
"ld0069",1,"ld0069_1",1.423,-4.02211452800482,-4.92012315194178,-5.37080096640138,-4.12847108402925,-4.41423640442685,-4.45808080713973,1.5804140861848
"ld0069",2,"ld0069_2",1.42366666666667,-5.74099847858247,-5.2956202071548,-5.07900594848613,-4.84402057132301,-4.62609121245954,NA,1.58440644785193
"ld0069",3,"ld0069_3",1.31533333333333,-5.97013563419812,-5.77911019039477,-5.70142166356497,-5.17468515958462,-4.5681084363356,-5.11101656015138,0.909793864192465
"ld0069",4,"ld0069_4",1.355,-5.55127342728474,-5.74111618531908,-5.69906064008391,-5.09100844385977,-4.26881702788502,-4.51628496573985,1.16304413614902
"ld0069",5,"ld0069_5",1.405,-5.57585057999988,-5.29605532688991,-5.27286874711994,-5.28092745142404,-4.17710558115827,-3.95754446264563,1.47190734785657
"ld0069",6,"ld0069_6",1.34966666666667,-5.71577590922508,-5.14323203792679,-5.44658886269431,-4.25821268382329,-4.44028425006162,-4.23962900356253,1.12942834891181
"ld0069",7,"ld0069_7",1.31,-4.49223345248416,-5.60734701912125,-4.53779297898437,-4.8617793926153,-3.95493165466555,-4.94450533684017,0.875162259401721
"ld0069",8,"ld0069_8",1.32266666666667,-5.89653480329662,-5.48717350730635,-5.3833673229268,-4.69573974033478,-4.63598729256259,-4.48476942401331,0.957183732051543
"ld0069",9,"ld0069_9",1.317,-5.16011315855047,-5.82794905434437,-5.4211869417406,-4.78158116471378,-4.83648238504587,-4.00157639240742,0.920587448012256
"ld0069",10,"ld0069_10",1.446,-4.53880414827666,-5.45986077202413,-4.57277298861948,-4.56731675329071,-4.41502456715018,-3.88938748280704,1.71708129848537
"ld0075",1,"ld0075_1",1.01933333333333,-5.64710379253578,-5.66756646340959,-5.40225422941391,-5.03645338104536,-5.25186058927628,-4.92649494707176,-1.26324725677522
"ld0075",2,"ld0075_2",1.00833333333333,-5.74570882875708,NA,-5.00156014808584,-5.51975786887377,-5.39526338360484,-4.84982699689597,-1.35572945159732
"ld0075",3,"ld0075_3",1.00166666666667,-4.91137895608061,-5.08315437535977,-5.60948344225279,-4.98533501251555,-5.18156686377031,-4.96812236201706,-1.41227156277204
"ld0075",4,"ld0075_4",0.959666666666667,-5.70056216542244,-4.95161760977139,-4.74195945114958,-4.90212471510167,-5.21065911549322,-5.31065536761842,-1.77738012826653
"ld0075",5,"ld0075_5",1.02033333333333,-5.67730686718049,-5.29255818253116,-5.30579364439582,-5.7451474290525,-5.66607059152235,-4.67900167329035,-1.25488932964355
"ld0075",6,"ld0075_6",1.05366666666667,-6.05796595344485,-5.3199271858324,-4.98446270404227,-4.88214168858881,-4.88718395367585,-4.70220335929358,-0.980880135382181
"ld0075",7,"ld0075_7",1.005,-6.21343278936854,-5.86555391888483,-5.51270164256888,-5.69665721968361,-5.35432089458422,-4.94817302061992,-1.38395362309277
"ld0075",8,"ld0075_8",0.998666666666667,-6.38057590965766,-6.08146803235592,-5.40971741686771,-5.7526668832665,-4.82112886045796,-5.18656706909717,-1.43783839681546
"ld0075",9,"ld0075_9",0.999333333333333,-6.10652933056164,-5.05326266733237,-5.04320208179343,-5.54065979245378,-4.72744596140259,-4.79370230848236,-1.43215024711922
"ld0075",10,"ld0075_10",1.018,-5.79579480833776,-5.71682303435195,-5.32532418985958,-5.12164892521033,-4.42826166996715,-4.69311938441299,-1.27440392329407
"ld0076",1,"ld0076_1",1.398,-5.10134400690672,NA,-5.127597853935,-4.72918664663362,-4.77368884261339,-4.63269617379765,1.42933441309894
"ld0076",2,"ld0076_2",1.30266666666667,-5.54251934834928,-5.4961229038321,-5.07440307233246,-5.38150486389318,-5.04277245494941,-4.86722778748148,0.827312880342952
